as_of,future_observations,last_modelled_week,raw_phase,official_phase,phase_status,activity_level,activity_momentum,negative_level_domains,negative_momentum_domains,positive_momentum_domains,confirming_domains,concentration,dominant_domain,labor_stress_level,labor_stress_momentum,recession_alert,recession_alert_character,evidence_quality_high,phase_separation,confirmation_pending,filtered_winner,contraction_evidence,alert_evidence,information_lag_weeks,weeks_since_any_new_observation,fresh_coincident_domains,stale_domains,carried_forward_domains,withheld,raw_recovery,filtered_recovery,raw_expansion,filtered_expansion,raw_slowdown,filtered_slowdown,raw_contraction,filtered_contraction,age_production,arrived_production,age_employment,arrived_employment,age_real_income,arrived_real_income,age_consumption,arrived_consumption,age_labor_stress,arrived_labor_stress,latest_observation_PAYEMS,latest_observation_W875RX1,latest_observation_INDPRO,latest_observation_CMRMTSPL,latest_observation_RRSFS,latest_observation_ICSA,latest_observation_CCSA
2025-04-25,0,2025-04-25,slowdown,slowdown,official,0.021747597176062207,-0.11125694130122613,1,1,1,2,0.36067504557560526,production,-0.013569844865153417,0.08504994454319863,none,absent,False,0.4580175349995359,0,slowdown,0.0,0.06541120537595953,0,0,4,,4,0,0.2366861664509667,0.06005521437892235,0.327625286857455,0.24096348260473854,0.4356875999469126,0.6989810176042744,9.467446658038668e-07,2.8541206479098804e-07,5.0,0,6.0,0,7.0,0,5.0,0,0.0,1,2025-03-01,2025-02-01,2025-03-01,2025-01-01,2025-03-01,2025-04-19,2025-04-12
2025-05-02,0,2025-05-02,expansion,expansion,official,0.13597308640048117,0.35273527322128706,0,0,2,0,0.4530965606388996,production,-0.06352903501425959,-0.03404207840433626,none,absent,False,0.6825075795765456,0,expansion,0.0,0.0072947310866434845,0,0,4,,4,0,0.2538286158598351,0.1140792742924053,0.5419650007561134,0.7965868538689509,0.20420543890548093,0.08933375965189574,9.444785706412469e-07,1.1218674812207998e-07,6.0,0,3.0,0,4.0,0,6.0,0,0.0,1,2025-04-01,2025-03-01,2025-03-01,2025-02-01,2025-03-01,2025-04-26,2025-04-19
2025-05-09,0,2025-05-09,expansion,expansion,official,0.1330384428647647,0.3554895086989221,0,0,2,0,0.44910110139635734,production,-0.07793750805290572,-0.02027090101616097,none,absent,False,0.686377870911809,0,expansion,0.0,0.004496394695359946,0,0,4,,4,0,0.25380912201323325,0.11507625806113005,0.5430241674611551,0.8014541289729391,0.2031657661195763,0.08346950457993603,9.444060353980771e-07,1.0838599476501722e-07,7.0,0,4.0,0,5.0,0,7.0,0,0.0,1,2025-04-01,2025-03-01,2025-03-01,2025-02-01,2025-03-01,2025-05-03,2025-04-26
2025-05-16,0,2025-05-16,expansion,expansion,official,0.11620615221611556,0.3599367080540943,0,1,2,1,0.4287162151220912,production,-0.10378771546393367,-0.07556249684005091,none,absent,False,0.6270462201973832,0,expansion,0.0,0.016191963608582337,0,0,4,,4,0,0.2728986612444025,0.13974117880928755,0.5093650381322429,0.7667873990066708,0.2177353514106199,0.09347130134835645,9.492127347631392e-07,1.208356851264101e-07,4.0,0,5.0,0,6.0,0,4.0,0,0.0,1,2025-04-01,2025-03-01,2025-04-01,2025-02-01,2025-04-01,2025-05-10,2025-05-03
2025-05-23,0,2025-05-23,expansion,expansion,official,0.11227037826324149,0.3234665634202027,0,1,2,1,0.4237128164270735,production,-0.12346658522830402,-0.23877880207446744,none,absent,False,0.6135721950001973,0,expansion,0.0,0.05116688615881445,0,0,4,,4,0,0.27261631071351183,0.14238748687291017,0.4950428966592145,0.7559596818731075,0.2323398443966276,0.10165270800824683,9.482306459600412e-07,1.2324573555816653e-07,5.0,0,6.0,0,7.0,0,5.0,0,0.0,1,2025-04-01,2025-03-01,2025-04-01,2025-02-01,2025-04-01,2025-05-17,2025-05-10
2025-05-30,0,2025-05-30,expansion,expansion,official,0.2242303060293474,0.5926974717658365,0,1,2,1,0.38791035850672123,production,-0.11923026404515703,-0.25626491969177756,none,absent,True,0.6835492692887618,0,expansion,0.0,0.054913911362523764,0,0,4,,4,0,0.2935700791416009,0.13685920046998082,0.5717980002676842,0.8204084697587426,0.1346309682762749,0.04273223274230996,9.523144399804747e-07,9.702896652709474e-08,6.0,0,7.0,0,4.0,0,6.0,0,0.0,1,2025-04-01,2025-04-01,2025-04-01,2025-03-01,2025-04-01,2025-05-24,2025-05-17
2025-06-06,0,2025-06-06,expansion,expansion,official,0.2042085269569041,0.5302674675119641,0,1,2,1,0.39424824177076795,production,-0.15448035132002513,-0.36087652766445316,none,absent,True,0.6588897183110489,0,expansion,0.0,0.07733068449952568,0,0,4,,4,0,0.2968908435566609,0.14513708868260025,0.550898864300833,0.8040268069936491,0.15220934148760584,0.05083600160493955,9.506549003244182e-07,1.0271881103018488e-07,7.0,0,4.0,0,5.0,0,7.0,0,0.0,1,2025-05-01,2025-04-01,2025-04-01,2025-03-01,2025-04-01,2025-05-31,2025-05-24
2025-06-13,0,2025-06-13,expansion,expansion,official,0.1935202049159731,0.48114569564924636,0,1,2,1,0.3828410872746405,production,-0.2081994038410547,-0.5788628630573582,none,absent,True,0.6391764539749358,0,expansion,0.0,0.12404204208371963,0,0,4,,4,0,0.2989683416350771,0.15146207960994792,0.5337733961056681,0.7906385335848838,0.16725731292518956,0.05789927982821294,9.493340651626354e-07,1.0697695538729416e-07,8.0,0,5.0,0,6.0,0,8.0,0,0.0,1,2025-05-01,2025-04-01,2025-04-01,2025-03-01,2025-04-01,2025-06-07,2025-05-31
2025-06-20,0,2025-06-20,expansion,expansion,official,0.0786898347509695,0.06676739909038157,0,0,1,0,0.362141112251228,production,-0.2536306942513059,-0.7367292358082704,none,absent,False,0.38323827911053104,0,expansion,0.0,0.15,0,0,4,,4,0,0.26380342203345075,0.1560798893822606,0.39950591089732035,0.6135791046306572,0.3366896854751004,0.2303408255201262,9.81594128496561e-07,1.8046695590005622e-07,4.0,0,6.0,0,7.0,0,4.0,0,0.0,1,2025-05-01,2025-04-01,2025-05-01,2025-03-01,2025-05-01,2025-06-14,2025-06-07
2025-06-27,0,2025-06-27,slowdown,slowdown,official,-0.0499645958812011,-0.5070514100980448,1,2,0,2,0.35129068367723454,real_income,-0.2607563624876542,-0.6149934651734814,watch,preliminary,True,0.8797051027059763,0,slowdown,0.5346089312007605,0.4702169415779012,0,0,4,,4,0,0.17473919771474566,0.016891407965871734,0.15821602894156678,0.05170163137661421,0.6670438603503214,0.9314067340825906,9.129933660913746e-07,2.265749234899321e-07,5.0,0,7.0,0,4.0,0,5.0,0,0.0,1,2025-05-01,2025-05-01,2025-05-01,2025-04-01,2025-05-01,2025-06-21,2025-06-14
2025-07-04,0,2025-07-04,slowdown,slowdown,official,-0.049229035186193384,-0.47759239896123296,1,2,0,2,0.35711889563654464,real_income,-0.24467006676841382,-0.516908572762557,watch,preliminary,True,0.8730761602283095,0,slowdown,0.5032367327694921,0.4291122335514029,0,0,4,,4,0,0.18342573174431867,0.017052673289010403,0.1663242187735666,0.05493546759245047,0.6502491342981344,0.92801162782076,9.151839803423499e-07,2.3129777919519057e-07,6.0,0,3.0,0,5.0,0,6.0,0,0.0,1,2025-06-01,2025-05-01,2025-05-01,2025-04-01,2025-05-01,2025-06-28,2025-06-21
2025-07-11,0,2025-07-11,slowdown,slowdown,official,-0.040325882661525335,-0.4395685146519412,1,3,0,3,0.3666213287370366,real_income,-0.20015430414507357,-0.31313358076415804,none,absent,True,0.8682223817340726,0,slowdown,0.4407747964993538,0.3553769751047583,0,0,4,,4,0,0.18484880546111288,0.017259922127832963,0.17060782171500075,0.057258736027381664,0.6445424912101235,0.9254811177614543,8.81613762857847e-07,2.2408333112075486e-07,7.0,0,4.0,0,6.0,0,7.0,0,0.0,1,2025-06-01,2025-05-01,2025-05-01,2025-04-01,2025-05-01,2025-07-05,2025-06-28
2025-07-18,0,2025-07-18,slowdown,slowdown,official,0.03129706997952417,-0.3816835260054415,1,2,0,2,0.4123629837605324,production,-0.15644696659737342,-0.1210618779447357,none,absent,False,0.8224824716963895,0,slowdown,0.3338787063686599,0.24325942815333268,0,0,4,,4,0,0.1852508459172695,0.018798682426426145,0.21192921071069398,0.079359302822634,0.6028190367872721,0.9018417745190236,9.065847645127118e-07,2.4023191637351177e-07,4.0,0,5.0,0,7.0,0,4.0,0,0.0,1,2025-06-01,2025-05-01,2025-06-01,2025-04-01,2025-06-01,2025-07-12,2025-07-05
2025-07-25,0,2025-07-25,slowdown,slowdown,official,0.0395732547128619,-0.3587002931341183,1,2,0,2,0.42215162820747304,production,-0.11494969416699115,-0.006145713588119747,none,absent,False,0.8055916963871985,0,slowdown,0.3027375966946232,0.2072801268904033,0,0,4,,4,0,0.18932669771851227,0.020594485039203095,0.2201852431569556,0.08690678747562407,0.5904871515072642,0.8924984838628226,9.076172679921687e-07,2.4362235024412147e-07,5.0,0,6.0,0,8.0,0,5.0,0,0.0,1,2025-06-01,2025-05-01,2025-06-01,2025-04-01,2025-06-01,2025-07-19,2025-07-12
2025-08-01,0,2025-08-01,slowdown,slowdown,official,-0.09257668303216149,-0.7294668046409855,1,3,0,3,0.4504655330964965,real_income,-0.08354371799820733,0.21936153527521512,watch,preliminary,True,0.9413572493297704,0,slowdown,0.5080406853291811,0.5080406853291811,0,0,4,,4,0,0.11765181128801097,0.0069163643382470505,0.10521449758616899,0.02586310072118528,0.7771328412059014,0.9672203500509556,8.49919918617409e-07,1.848896121269031e-07,6.0,0,3.0,0,4.0,0,6.0,0,0.0,1,2025-07-01,2025-06-01,2025-06-01,2025-05-01,2025-06-01,2025-07-26,2025-07-19
2025-08-08,0,2025-08-08,slowdown,slowdown,official,-0.0926359410013797,-0.6951964011819968,1,3,0,3,0.45040172202963835,real_income,-0.08384000784429839,0.39071355257015844,watch,preliminary,True,0.9351298874863672,0,slowdown,0.5063810538225848,0.5046542598103501,0,0,4,,4,0,0.1258877268898728,0.007728199613494942,0.11256650855934074,0.02857086211554471,0.7615449122807123,0.9637007496019119,8.522700742553844e-07,1.886690485386894e-07,7.0,0,4.0,0,5.0,0,7.0,0,0.0,1,2025-07-01,2025-06-01,2025-06-01,2025-05-01,2025-06-01,2025-08-02,2025-07-26
2025-08-15,0,2025-08-15,slowdown,slowdown,official,-0.08230190048264935,-0.40208692543924907,1,2,0,2,0.5004515577827455,real_income,-0.09072014271737762,0.50346559715752,none,absent,True,0.8259690260201109,0,slowdown,0.3945377000018349,0.2893021664806895,0,0,4,,4,0,0.21513167421585933,0.02380794564193439,0.1963598355903965,0.07511139029805697,0.5885075806560354,0.9010804163181678,9.095377087025684e-07,2.4774184066257805e-07,4.0,0,5.0,0,6.0,0,4.0,0,0.0,1,2025-07-01,2025-06-01,2025-07-01,2025-05-01,2025-07-01,2025-08-09,2025-08-02
2025-08-22,0,2025-08-22,slowdown,slowdown,official,-0.08976357048511123,-0.42133320948751385,1,2,0,2,0.4907257745661966,real_income,-0.12802849272968703,0.40724555574336624,none,absent,True,0.8278638027456673,0,slowdown,0.40853838601747544,0.308846541753178,0,0,4,,4,0,0.21137915401654822,0.024452255316611143,0.19009381594057567,0.07384184879861876,0.5985261213747687,0.9017056515442861,9.086681075530806e-07,2.4434048408617373e-07,5.0,0,6.0,0,7.0,0,5.0,0,0.0,1,2025-07-01,2025-06-01,2025-07-01,2025-05-01,2025-07-01,2025-08-16,2025-08-09
2025-08-29,0,2025-08-29,slowdown,slowdown,official,-0.057008658313088725,-0.13123431224241117,1,1,0,2,0.4480140607212503,real_income,-0.14584935367468763,0.29310662032518686,none,absent,False,0.4266785088390071,0,slowdown,0.0,0.09712284709961243,0,0,4,,4,0,0.23668616645096666,0.06319692697490278,0.318090199210477,0.25506214493749796,0.44522268759389055,0.6817406537765051,9.467446658038666e-07,2.743110943230381e-07,6.0,0,7.0,0,4.0,0,6.0,0,0.0,1,2025-07-01,2025-07-01,2025-07-01,2025-06-01,2025-07-01,2025-08-23,2025-08-16
2025-09-05,0,2025-09-05,slowdown,slowdown,official,-0.07336100922494897,-0.14343591203333728,1,1,0,2,0.46445504624890205,real_income,-0.1553380464651045,0.13623042772872793,none,absent,False,0.40777953526878125,0,slowdown,0.0,0.10874913920831765,0,0,4,,4,0,0.23668616645096666,0.06828377704849342,0.3123055270277985,0.26196820908283885,0.451007359776569,0.6697477443516201,9.467446658038666e-07,2.6951704753324507e-07,7.0,0,4.0,0,5.0,0,7.0,0,0.0,1,2025-08-01,2025-07-01,2025-07-01,2025-06-01,2025-07-01,2025-08-30,2025-08-23
2025-09-12,0,2025-09-12,slowdown,slowdown,official,-0.08665699345401257,-0.2128263626701426,1,1,0,2,0.44691423906192723,real_income,-0.22181796761042244,-0.21072182545529855,none,absent,False,0.4852192494754587,0,slowdown,0.0,0.1966320557086903,0,0,4,,4,0,0.23668616645096666,0.06712274173287765,0.28010380605269697,0.22382887104076032,0.4832090807516705,0.709048120516219,9.467446658038666e-07,2.667101428771662e-07,8.0,0,5.0,0,6.0,0,8.0,0,0.0,1,2025-08-01,2025-07-01,2025-07-01,2025-06-01,2025-07-01,2025-09-06,2025-08-30
2025-09-19,0,2025-09-19,slowdown,slowdown,official,-0.08459010310626103,-0.31144808590071393,1,2,0,3,0.4967060522401237,real_income,-0.20398947332182793,-0.2895022209687243,none,absent,False,0.7422997419906994,0,slowdown,0.42071934294748453,0.28292974455386455,0,0,4,,4,0,0.23200256718763798,0.04140458676868257,0.21608234663505213,0.10814770430238137,0.5519141581670411,0.8504474462930808,9.280102687505519e-07,2.626358552432822e-07,4.0,0,6.0,0,7.0,0,4.0,0,0.0,1,2025-08-01,2025-07-01,2025-08-01,2025-06-01,2025-08-01,2025-09-13,2025-09-06
2025-09-26,0,2025-09-26,slowdown,slowdown,official,-0.09038882139875201,-0.11467988601790462,1,2,1,3,0.5238349419076999,real_income,-0.18183919386339603,-0.31355760959371726,none,absent,False,0.45392758971695124,0,slowdown,0.3589465587543332,0.14932993656582427,0,0,4,,4,0,0.2481061119659748,0.07609557859287393,0.2956970484991239,0.2349882805594492,0.45619591634936835,0.6889158702764004,9.231855328966504e-07,2.7057127644073056e-07,5.0,0,7.0,0,4.0,0,5.0,0,0.0,1,2025-08-01,2025-08-01,2025-08-01,2025-07-01,2025-08-01,2025-09-20,2025-09-13
2025-10-03,0,2025-09-26,slowdown,slowdown,official,-0.09038882139875201,-0.11467988601790462,1,2,1,3,0.5238349419076999,real_income,-0.18183919386339603,-0.31355760959371726,none,absent,False,0.45392758971695124,0,slowdown,0.3589465587543332,0.14932993656582427,1,1,4,,5,0,0.2481061119659748,0.07609557859287393,0.2956970484991239,0.2349882805594492,0.45619591634936835,0.6889158702764004,9.231855328966504e-07,2.7057127644073056e-07,5.0,0,7.0,0,4.0,0,5.0,0,0.0,1,2025-08-01,2025-08-01,2025-08-01,2025-07-01,2025-08-01,2025-09-20,2025-09-13
2025-10-10,0,2025-09-26,slowdown,slowdown,preliminary,-0.09038882139875201,-0.11467988601790462,1,2,1,3,0.5238349419076999,real_income,-0.18183919386339603,-0.31355760959371726,none,absent,False,0.45392758971695124,0,slowdown,0.3589465587543332,0.14932993656582427,2,2,3,employment,5,0,0.2481061119659748,0.07609557859287393,0.2956970484991239,0.2349882805594492,0.45619591634936835,0.6889158702764004,9.231855328966504e-07,2.7057127644073056e-07,5.0,0,7.0,0,4.0,0,5.0,0,0.0,1,2025-08-01,2025-08-01,2025-08-01,2025-07-01,2025-08-01,2025-09-20,2025-09-13
2025-10-17,0,2025-09-26,slowdown,slowdown,preliminary,-0.09038882139875201,-0.11467988601790462,1,2,1,3,0.5238349419076999,real_income,-0.18183919386339603,-0.31355760959371726,none,absent,False,0.45392758971695124,0,slowdown,0.3589465587543332,0.14932993656582427,3,3,3,employment,5,0,0.2481061119659748,0.07609557859287393,0.2956970484991239,0.2349882805594492,0.45619591634936835,0.6889158702764004,9.231855328966504e-07,2.7057127644073056e-07,5.0,0,7.0,0,4.0,0,5.0,0,0.0,1,2025-08-01,2025-08-01,2025-08-01,2025-07-01,2025-08-01,2025-09-20,2025-09-13
2025-10-24,0,2025-09-26,slowdown,,withheld,-0.09038882139875201,-0.11467988601790462,1,2,1,3,0.5238349419076999,real_income,-0.18183919386339603,-0.31355760959371726,none,absent,False,0.45392758971695124,0,slowdown,0.3589465587543332,0.14932993656582427,4,4,1,consumption|employment|production,5,1,0.2481061119659748,0.07609557859287393,0.2956970484991239,0.2349882805594492,0.45619591634936835,0.6889158702764004,9.231855328966504e-07,2.7057127644073056e-07,5.0,0,7.0,0,4.0,0,5.0,0,0.0,1,2025-08-01,2025-08-01,2025-08-01,2025-07-01,2025-08-01,2025-09-20,2025-09-13
2025-10-31,0,2025-09-26,slowdown,,withheld,-0.09038882139875201,-0.11467988601790462,1,2,1,3,0.5238349419076999,real_income,-0.18183919386339603,-0.31355760959371726,none,absent,False,0.45392758971695124,0,slowdown,0.3589465587543332,0.14932993656582427,5,5,0,consumption|employment|production|real_income,5,1,0.2481061119659748,0.07609557859287393,0.2956970484991239,0.2349882805594492,0.45619591634936835,0.6889158702764004,9.231855328966504e-07,2.7057127644073056e-07,5.0,0,7.0,0,4.0,0,5.0,0,0.0,1,2025-08-01,2025-08-01,2025-08-01,2025-07-01,2025-08-01,2025-09-20,2025-09-13
2025-11-07,0,2025-09-26,slowdown,,withheld,-0.09038882139875201,-0.11467988601790462,1,2,1,3,0.5238349419076999,real_income,-0.18183919386339603,-0.31355760959371726,none,absent,False,0.45392758971695124,0,slowdown,0.3589465587543332,0.14932993656582427,6,6,0,consumption|employment|production|real_income,5,1,0.2481061119659748,0.07609557859287393,0.2956970484991239,0.2349882805594492,0.45619591634936835,0.6889158702764004,9.231855328966504e-07,2.7057127644073056e-07,5.0,0,7.0,0,4.0,0,5.0,0,0.0,1,2025-08-01,2025-08-01,2025-08-01,2025-07-01,2025-08-01,2025-09-20,2025-09-13
2025-11-14,0,2025-09-26,slowdown,,withheld,-0.09038882139875201,-0.11467988601790462,1,2,1,3,0.5238349419076999,real_income,-0.18183919386339603,-0.31355760959371726,none,absent,False,0.45392758971695124,0,slowdown,0.3589465587543332,0.14932993656582427,7,7,0,consumption|employment|production|real_income,5,1,0.2481061119659748,0.07609557859287393,0.2956970484991239,0.2349882805594492,0.45619591634936835,0.6889158702764004,9.231855328966504e-07,2.7057127644073056e-07,5.0,0,7.0,0,4.0,0,5.0,0,0.0,1,2025-08-01,2025-08-01,2025-08-01,2025-07-01,2025-08-01,2025-09-20,2025-09-13
2025-11-21,0,2025-10-17,slowdown,,withheld,-0.07568720267463125,-0.00719416536551275,1,2,1,3,0.5494131130655916,real_income,-0.07870778881414595,0.1398142644840848,none,absent,False,0.32370111561185355,0,slowdown,0.2515286082583959,0.017140825218200425,5,5,0,consumption|employment|production|real_income,5,1,0.24987926843789157,0.08071642615073321,0.34545543689012703,0.297791090227012,0.404664364888657,0.6214922058388656,9.297833244200617e-07,2.777833892914007e-07,8.0,0,5.0,0,7.0,0,8.0,0,0.0,1,2025-09-01,2025-08-01,2025-08-01,2025-07-01,2025-08-01,2025-11-15,2025-11-08
2025-11-28,0,2025-10-17,slowdown,,withheld,-0.08894831613650056,-0.10730604722001406,1,2,0,3,0.5708534297187223,real_income,-0.07870778881414595,0.1398142644840848,none,absent,False,0.5456746940586708,0,slowdown,0.29295388208840556,0.08121179231807085,6,6,0,consumption|employment|production|real_income,5,1,0.2349767326312415,0.054175667717344625,0.30431600077303494,0.20007467731982814,0.4607063266887929,0.7457493713784988,9.39906930524966e-07,2.8358432823157953e-07,8.0,0,5.0,0,7.0,0,4.0,0,0.0,1,2025-09-01,2025-08-01,2025-08-01,2025-07-01,2025-09-01,2025-11-22,2025-11-15
2025-12-05,0,2025-11-07,slowdown,,withheld,-0.08866457772376345,-0.16322567067985377,1,3,0,3,0.5503759807882146,real_income,-0.10548682345320663,0.3603731899273407,none,absent,False,0.668322460310401,0,slowdown,0.314328496349593,0.12265581574987942,4,4,0,consumption|employment|production|real_income,5,1,0.226908368337779,0.040571484910951285,0.2702112427226247,0.14555289329676818,0.5028794813061229,0.8138753536071691,9.07633473351116e-07,2.68185111556743e-07,7.0,0,8.0,0,5.0,0,7.0,0,0.0,1,2025-09-01,2025-09-01,2025-09-01,2025-07-01,2025-09-01,2025-11-29,2025-11-22
2025-12-12,0,2025-11-07,slowdown,,withheld,-0.08866457772376345,-0.16322567067985377,1,3,0,3,0.5503759807882146,real_income,-0.10548682345320663,0.3603731899273407,none,absent,False,0.668322460310401,0,slowdown,0.314328496349593,0.12265581574987942,5,5,0,consumption|employment|production|real_income,5,1,0.226908368337779,0.040571484910951285,0.2702112427226247,0.14555289329676818,0.5028794813061229,0.8138753536071691,9.07633473351116e-07,2.68185111556743e-07,7.0,0,8.0,0,5.0,0,7.0,0,0.0,1,2025-09-01,2025-09-01,2025-09-01,2025-07-01,2025-09-01,2025-12-06,2025-11-29
2025-12-19,0,2025-11-14,slowdown,,withheld,-0.128979510485518,-0.2612067331488056,1,3,0,3,0.5086488174414757,real_income,-0.12388952699264268,0.2624913073779947,none,absent,False,0.7459904447087907,0,slowdown,0.37376456770341104,0.20640295105287484,5,5,1,consumption|production|real_income,5,1,0.2249008076507663,0.03458142457622822,0.2284985572025023,0.10971393786186343,0.5465997355435007,0.8557043825706542,8.996032306030651e-07,2.5499125420519874e-07,8.0,0,0.0,1,6.0,0,8.0,0,0.0,1,2025-11-01,2025-09-01,2025-09-01,2025-07-01,2025-09-01,2025-12-13,2025-12-06
2025-12-26,0,2025-12-12,slowdown,slowdown,preliminary,-0.1701493512184091,-0.4706582049139187,1,3,0,3,0.5768176954974973,real_income,-0.013414886949564202,0.2065268228646437,watch,preliminary,False,0.8616796330070111,0,slowdown,0.4763658411149079,0.383193384082785,2,2,2,consumption|real_income,5,0,0.2135157386422411,0.02287695776750709,0.16365525651728652,0.05772158963840506,0.6228281306561586,0.9194012226454161,8.741843136315502e-07,2.29948671708819e-07,3.0,0,4.0,0,10.0,0,8.0,0,0.0,1,2025-11-01,2025-09-01,2025-11-01,2025-09-01,2025-09-01,2025-12-20,2025-12-13
2026-01-02,0,2025-12-12,slowdown,slowdown,preliminary,-0.1701493512184091,-0.4706582049139187,1,3,0,3,0.5768176954974973,real_income,-0.013414886949564202,0.2065268228646437,watch,preliminary,False,0.8616796330070111,0,slowdown,0.4763658411149079,0.383193384082785,3,3,2,consumption|real_income,5,0,0.2135157386422411,0.02287695776750709,0.16365525651728652,0.05772158963840506,0.6228281306561586,0.9194012226454161,8.741843136315502e-07,2.29948671708819e-07,3.0,0,4.0,0,10.0,0,8.0,0,0.0,1,2025-11-01,2025-09-01,2025-11-01,2025-09-01,2025-09-01,2025-12-27,2025-12-20
2026-01-09,0,2025-12-12,slowdown,slowdown,preliminary,-0.1830100190499379,-0.3707302642294567,1,3,0,3,0.5617585263062165,real_income,-0.013414886949564202,0.2065268228646437,none,absent,False,0.8348358332851167,0,slowdown,0.4440797690837522,0.30775487058031525,4,4,2,consumption|real_income,5,0,0.21980470562997156,0.023187108640962673,0.197713125945734,0.07098840764858519,0.5824812892054718,0.9058242409337018,8.792188225198862e-07,2.427767502522059e-07,3.0,0,0.0,1,10.0,0,8.0,0,0.0,1,2025-12-01,2025-09-01,2025-11-01,2025-09-01,2025-09-01,2026-01-03,2025-12-27
