as_of,future_observations,last_modelled_week,raw_phase,official_phase,phase_status,activity_level,activity_momentum,negative_level_domains,negative_momentum_domains,positive_momentum_domains,confirming_domains,concentration,dominant_domain,labor_stress_level,labor_stress_momentum,recession_alert,recession_alert_character,evidence_quality_high,phase_separation,confirmation_pending,filtered_winner,contraction_evidence,alert_evidence,slowdown_evidence,information_lag_weeks,weeks_since_any_new_observation,fresh_coincident_domains,stale_domains,carried_forward_domains,withheld,raw_recovery,filtered_recovery,raw_expansion,filtered_expansion,raw_slowdown,filtered_slowdown,raw_contraction,filtered_contraction,age_production,arrived_production,age_employment,arrived_employment,age_real_income,arrived_real_income,age_consumption,arrived_consumption,age_labor_stress,arrived_labor_stress,latest_observation_PAYEMS,latest_observation_W875RX1,latest_observation_INDPRO,latest_observation_CMRMTSPL,latest_observation_RRSFS,latest_observation_ICSA,latest_observation_CCSA,gate
2025-05-16,0,2025-05-16,expansion,expansion,official,0.11620615221611556,0.3599367080540943,0,1,2,1,0.4287162151220912,production,-0.10378771546393367,-0.07556249684005091,none,absent,False,0.6272953170994962,0,expansion,0.0,0.016191963608582337,0.0,0,0,4,,4,0,0.2728986612444025,0.1401341173169272,0.5093650381322429,0.7674294344164234,0.2177353514106199,0.0924363279960861,9.492127347631392e-07,1.2027056325322056e-07,4.0,0,5.0,0,6.0,0,4.0,0,0.0,1,2025-04-01,2025-03-01,2025-04-01,2025-02-01,2025-04-01,2025-05-10,2025-05-03,persist17w
2025-05-23,0,2025-05-23,expansion,expansion,official,0.11227037826324149,0.3234665634202027,0,1,2,1,0.4237128164270735,production,-0.12346658522830402,-0.23877880207446744,none,absent,False,0.6136206823227579,0,expansion,0.0,0.05116688615881445,0.0,0,0,4,,4,0,0.27261631071351183,0.14257915704594126,0.4950428966592145,0.7561998393686992,0.2323398443966276,0.10122088053746744,9.482306459600412e-07,1.2304789213391362e-07,5.0,0,6.0,0,7.0,0,5.0,0,0.0,1,2025-04-01,2025-03-01,2025-04-01,2025-02-01,2025-04-01,2025-05-17,2025-05-10,persist17w
2025-05-30,0,2025-05-30,expansion,expansion,official,0.2242303060293474,0.5926974717658365,0,1,2,1,0.38791035850672123,production,-0.11923026404515703,-0.25626491969177756,none,absent,True,0.683480326165534,0,expansion,0.0,0.054913911362523764,0.0,0,0,4,,4,0,0.2935700791416009,0.1368971120970666,0.5717980002676842,0.8203774382626006,0.1346309682762749,0.04272535259748797,9.523144399804747e-07,9.704284486417763e-08,6.0,0,7.0,0,4.0,0,6.0,0,0.0,1,2025-04-01,2025-04-01,2025-04-01,2025-03-01,2025-04-01,2025-05-24,2025-05-17,persist17w
2025-06-06,0,2025-06-06,expansion,expansion,official,0.2042085269569041,0.5302674675119641,0,1,2,1,0.39424824177076795,production,-0.15448035132002513,-0.36087652766445316,none,absent,True,0.6588305161853869,0,expansion,0.0,0.07733068449952568,0.0,0,0,4,,4,0,0.2968908435566609,0.14516950724950248,0.550898864300833,0.8040000234348894,0.15220934148760584,0.05083036658401761,9.506549003244182e-07,1.0273159050006221e-07,7.0,0,4.0,0,5.0,0,7.0,0,0.0,1,2025-05-01,2025-04-01,2025-04-01,2025-03-01,2025-04-01,2025-05-31,2025-05-24,persist17w
2025-06-13,0,2025-06-13,expansion,expansion,official,0.1935202049159731,0.48114569564924636,0,1,2,1,0.3828410872746405,production,-0.2081994038410547,-0.5788628630573582,none,absent,True,0.6391467520908234,0,expansion,0.0,0.12404204208371963,0.0,0,0,4,,4,0,0.2989683416350771,0.15147801467741018,0.5337733961056681,0.7906247667682336,0.16725731292518956,0.05789711157029795,9.493340651626354e-07,1.0698405841653251e-07,8.0,0,5.0,0,6.0,0,8.0,0,0.0,1,2025-05-01,2025-04-01,2025-04-01,2025-03-01,2025-04-01,2025-06-07,2025-05-31,persist17w
2025-06-20,0,2025-06-20,expansion,expansion,official,0.0786898347509695,0.06676739909038157,0,0,1,0,0.362141112251228,production,-0.2536306942513059,-0.7367292358082704,none,absent,False,0.6070397627140194,0,expansion,0.0,0.15,0.0,0,0,4,,4,0,0.26380342203345075,0.13727125410573826,0.4907970642482805,0.7443110168197576,0.24539853212414026,0.11841759402203297,9.81594128496561e-07,1.3505247127655575e-07,4.0,0,6.0,0,7.0,0,4.0,0,0.0,1,2025-05-01,2025-04-01,2025-05-01,2025-03-01,2025-05-01,2025-06-14,2025-06-07,persist17w
2025-06-27,0,2025-06-27,expansion,expansion,official,-0.0499645958812011,-0.5070514100980448,1,2,0,2,0.35129068367723454,real_income,-0.2607563624876542,-0.6149934651734814,watch,preliminary,True,0.3345706428525443,0,expansion,0.5346089312007605,0.4702169415779012,0.29411764705882354,0,0,4,,4,0,0.18149976098708526,0.07359554900990134,0.42226697969204824,0.6304874693112488,0.3962323110042902,0.2959168264587045,9.48316576335038e-07,1.5522014537314102e-07,5.0,0,7.0,0,4.0,0,5.0,0,0.0,1,2025-05-01,2025-05-01,2025-05-01,2025-04-01,2025-05-01,2025-06-21,2025-06-14,persist17w
2025-07-04,0,2025-07-04,slowdown,expansion,official,-0.049229035186193384,-0.47759239896123296,1,2,0,2,0.35711889563654464,real_income,-0.24467006676841382,-0.516908572762557,watch,preliminary,True,0.22264665542334267,0,expansion,0.5032367327694921,0.4291122335514029,0.35294117647058826,0,0,4,,4,0,0.18962136163653182,0.0771665259012572,0.3971243479618992,0.5727399785507792,0.4132533443051253,0.3500933231274365,9.460964437768008e-07,1.7242052713321185e-07,6.0,0,3.0,0,5.0,0,6.0,0,0.0,1,2025-06-01,2025-05-01,2025-05-01,2025-04-01,2025-05-01,2025-06-28,2025-06-21,persist17w
2025-07-11,0,2025-07-11,slowdown,expansion,official,-0.040325882661525335,-0.4395685146519412,1,3,0,3,0.3666213287370366,real_income,-0.20015430414507357,-0.31313358076415804,none,absent,False,0.07705885858104389,0,expansion,0.4407747964993538,0.3553769751047583,0.4117647058823529,0,0,4,,4,0,0.19264463303914212,0.0773172796641808,0.36524338693179004,0.49987069683318736,0.4421110612340592,0.42281183825214347,9.187950087334294e-07,1.852504884051721e-07,7.0,0,4.0,0,6.0,0,7.0,0,0.0,1,2025-06-01,2025-05-01,2025-05-01,2025-04-01,2025-05-01,2025-07-05,2025-06-28,persist17w
2025-07-18,0,2025-07-18,expansion,expansion,official,0.03129706997952417,-0.3816835260054415,1,2,0,2,0.4123629837605324,production,-0.15644696659737342,-0.1210618779447357,none,absent,False,0.5102399208677065,0,expansion,0.3338787063686599,0.24325942815333268,0.0,0,0,4,,4,0,0.1894792304451902,0.06876740610191705,0.5439274954755937,0.7207361797297626,0.2665923468014881,0.21049625886205603,9.272777280051759e-07,1.553062642520732e-07,4.0,0,5.0,0,7.0,0,4.0,0,0.0,1,2025-06-01,2025-05-01,2025-06-01,2025-04-01,2025-06-01,2025-07-12,2025-07-05,persist17w
2025-07-25,0,2025-07-25,expansion,expansion,official,0.0395732547128619,-0.3587002931341183,1,2,0,2,0.42215162820747304,production,-0.11494969416699115,-0.006145713588119747,none,absent,False,0.5970501828895359,0,expansion,0.3027375966946232,0.2072801268904033,0.0,0,0,4,,4,0,0.1934851201354133,0.07167773312725616,0.5398426323289923,0.7626861608912996,0.26667131998317695,0.16563597800176366,9.275524173327895e-07,1.2797968066901546e-07,5.0,0,6.0,0,8.0,0,5.0,0,0.0,1,2025-06-01,2025-05-01,2025-06-01,2025-04-01,2025-06-01,2025-07-19,2025-07-12,persist17w
2025-08-01,0,2025-08-01,slowdown,slowdown,official,-0.09257668303216149,-0.7294668046409855,1,3,0,3,0.4504655330964965,real_income,-0.08354371799820733,0.21936153527521512,watch,preliminary,True,0.5274319844081993,0,slowdown,0.5080406853291811,0.5080406853291811,0.5882352941176471,0,0,4,,4,0,0.12079978172571577,0.021796700043534227,0.29978580661201687,0.22538555464637441,0.5794135390013238,0.7528175390545737,8.726609435870493e-07,2.062555176793168e-07,6.0,0,3.0,0,4.0,0,6.0,0,0.0,1,2025-07-01,2025-06-01,2025-06-01,2025-05-01,2025-06-01,2025-07-26,2025-07-19,persist17w
2025-08-08,0,2025-08-08,slowdown,slowdown,official,-0.0926359410013797,-0.6951964011819968,1,3,0,3,0.45040172202963835,real_income,-0.08384000784429839,0.39071355257015844,watch,preliminary,True,0.6432315420798606,0,slowdown,0.5063810538225848,0.5046542598103501,0.6470588235294118,0,0,4,,4,0,0.12867112258317487,0.019561017833688386,0.2735113978748018,0.1686036135149581,0.5978166084281356,0.8118351555948187,8.711138878090907e-07,2.1305653479892354e-07,7.0,0,4.0,0,5.0,0,7.0,0,0.0,1,2025-07-01,2025-06-01,2025-06-01,2025-05-01,2025-06-01,2025-08-02,2025-07-26,persist17w
2025-08-15,0,2025-08-15,slowdown,slowdown,official,-0.08230190048264935,-0.40208692543924907,1,2,0,2,0.5004515577827455,real_income,-0.09072014271737762,0.50346559715752,none,absent,True,0.4885527067666121,0,slowdown,0.3945377000018349,0.2893021664806895,0.7058823529411765,0,0,4,,4,0,0.21648964352651276,0.05570859478766387,0.2880751884714932,0.22786922394420814,0.4954342527230374,0.7164219307108203,9.15278956707085e-07,2.505573077891154e-07,4.0,0,5.0,0,6.0,0,4.0,0,0.0,1,2025-07-01,2025-06-01,2025-07-01,2025-05-01,2025-07-01,2025-08-09,2025-08-02,persist17w
2025-08-22,0,2025-08-22,slowdown,slowdown,official,-0.08976357048511123,-0.42133320948751385,1,2,0,2,0.4907257745661966,real_income,-0.12802849272968703,0.40724555574336624,none,absent,True,0.5781396750676027,0,slowdown,0.40853838601747544,0.308846541753178,0.7647058823529411,0,0,4,,4,0,0.21247888398845552,0.05004539398720104,0.26565400164184994,0.18590733981186455,0.5218662009741126,0.7640470148794672,9.13395582014986e-07,2.5132146718450085e-07,5.0,0,6.0,0,7.0,0,5.0,0,0.0,1,2025-07-01,2025-06-01,2025-07-01,2025-05-01,2025-07-01,2025-08-16,2025-08-09,persist17w
2025-08-29,0,2025-08-29,expansion,expansion,official,-0.057008658313088725,-0.13123431224241117,1,1,0,2,0.4480140607212503,real_income,-0.14584935367468763,0.29310662032518686,none,absent,False,0.6213078747991024,0,expansion,0.0,0.09712284709961243,0.0,0,0,4,,4,0,0.23668616645096666,0.1067551559500284,0.5088752578695784,0.7572762954097407,0.25443762893478916,0.13596842061063832,9.467446658038666e-07,1.280295924897334e-07,6.0,0,7.0,0,4.0,0,6.0,0,0.0,1,2025-07-01,2025-07-01,2025-07-01,2025-06-01,2025-07-01,2025-08-23,2025-08-16,persist17w
2025-09-05,0,2025-09-05,expansion,expansion,official,-0.07336100922494897,-0.14343591203333728,1,1,0,2,0.46445504624890205,real_income,-0.1553380464651045,0.13623042772872793,none,absent,False,0.6330833798576037,0,expansion,0.0,0.10874913920831765,0.0,0,0,4,,4,0,0.23668616645096666,0.10789828027861906,0.5088752578695783,0.7625924875510693,0.25443762893478916,0.12950910769346569,9.467446658038666e-07,1.244768459677424e-07,7.0,0,4.0,0,5.0,0,7.0,0,0.0,1,2025-08-01,2025-07-01,2025-07-01,2025-06-01,2025-07-01,2025-08-30,2025-08-23,persist17w
2025-09-12,0,2025-09-12,expansion,expansion,official,-0.08665699345401257,-0.2128263626701426,1,1,0,2,0.44691423906192723,real_income,-0.22181796761042244,-0.21072182545529855,none,absent,False,0.6384996885659238,0,expansion,0.0,0.1966320557086903,0.0,0,0,4,,4,0,0.23668616645096666,0.10847371447229014,0.5088752578695783,0.7650129256158557,0.25443762893478916,0.12651323704993186,9.467446658038666e-07,1.2286192221562792e-07,8.0,0,5.0,0,6.0,0,8.0,0,0.0,1,2025-08-01,2025-07-01,2025-07-01,2025-06-01,2025-07-01,2025-09-06,2025-08-30,persist17w
2025-09-19,0,2025-09-19,expansion,expansion,official,-0.08459010310626103,-0.31144808590071393,1,2,0,3,0.4967060522401237,real_income,-0.20398947332182793,-0.2895022209687243,none,absent,False,0.5739009052044417,0,expansion,0.42071934294748453,0.28292974455386455,0.0,0,0,4,,4,0,0.24096362316759212,0.11669967695394164,0.48192724633518425,0.7286005444975093,0.2771081666427309,0.15469963929306763,9.638544926703684e-07,1.3925548148550736e-07,4.0,0,6.0,0,7.0,0,4.0,0,0.0,1,2025-08-01,2025-07-01,2025-08-01,2025-06-01,2025-08-01,2025-09-13,2025-09-06,persist17w
2025-09-26,0,2025-09-26,expansion,expansion,official,-0.09038882139875201,-0.11467988601790462,1,2,1,3,0.5238349419076999,real_income,-0.18183919386339603,-0.31355760959371726,none,absent,False,0.564639198866156,0,expansion,0.3589465587543332,0.14932993656582427,0.0,0,0,4,,4,0,0.25443762893478916,0.13115926117976232,0.4733723329019333,0.7167398979055805,0.27218909141861164,0.15210069903942447,9.467446658038666e-07,1.4187523269869414e-07,5.0,0,7.0,0,4.0,0,5.0,0,0.0,1,2025-08-01,2025-08-01,2025-08-01,2025-07-01,2025-08-01,2025-09-20,2025-09-13,persist17w
2025-10-03,0,2025-09-26,expansion,expansion,official,-0.09038882139875201,-0.11467988601790462,1,2,1,3,0.5238349419076999,real_income,-0.18183919386339603,-0.31355760959371726,none,absent,False,0.564639198866156,0,expansion,0.3589465587543332,0.14932993656582427,0.0,1,1,4,,5,0,0.25443762893478916,0.13115926117976232,0.4733723329019333,0.7167398979055805,0.27218909141861164,0.15210069903942447,9.467446658038666e-07,1.4187523269869414e-07,5.0,0,7.0,0,4.0,0,5.0,0,0.0,1,2025-08-01,2025-08-01,2025-08-01,2025-07-01,2025-08-01,2025-09-20,2025-09-13,persist17w
2025-10-10,0,2025-09-26,expansion,expansion,preliminary,-0.09038882139875201,-0.11467988601790462,1,2,1,3,0.5238349419076999,real_income,-0.18183919386339603,-0.31355760959371726,none,absent,False,0.564639198866156,0,expansion,0.3589465587543332,0.14932993656582427,0.0,2,2,3,employment,5,0,0.25443762893478916,0.13115926117976232,0.4733723329019333,0.7167398979055805,0.27218909141861164,0.15210069903942447,9.467446658038666e-07,1.4187523269869414e-07,5.0,0,7.0,0,4.0,0,5.0,0,0.0,1,2025-08-01,2025-08-01,2025-08-01,2025-07-01,2025-08-01,2025-09-20,2025-09-13,persist17w
2025-10-17,0,2025-09-26,expansion,expansion,preliminary,-0.09038882139875201,-0.11467988601790462,1,2,1,3,0.5238349419076999,real_income,-0.18183919386339603,-0.31355760959371726,none,absent,False,0.564639198866156,0,expansion,0.3589465587543332,0.14932993656582427,0.0,3,3,3,employment,5,0,0.25443762893478916,0.13115926117976232,0.4733723329019333,0.7167398979055805,0.27218909141861164,0.15210069903942447,9.467446658038666e-07,1.4187523269869414e-07,5.0,0,7.0,0,4.0,0,5.0,0,0.0,1,2025-08-01,2025-08-01,2025-08-01,2025-07-01,2025-08-01,2025-09-20,2025-09-13,persist17w
2025-10-24,0,2025-09-26,expansion,,withheld,-0.09038882139875201,-0.11467988601790462,1,2,1,3,0.5238349419076999,real_income,-0.18183919386339603,-0.31355760959371726,none,absent,False,0.564639198866156,0,expansion,0.3589465587543332,0.14932993656582427,0.0,4,4,1,consumption|employment|production,5,1,0.25443762893478916,0.13115926117976232,0.4733723329019333,0.7167398979055805,0.27218909141861164,0.15210069903942447,9.467446658038666e-07,1.4187523269869414e-07,5.0,0,7.0,0,4.0,0,5.0,0,0.0,1,2025-08-01,2025-08-01,2025-08-01,2025-07-01,2025-08-01,2025-09-20,2025-09-13,persist17w
2025-10-31,0,2025-09-26,expansion,,withheld,-0.09038882139875201,-0.11467988601790462,1,2,1,3,0.5238349419076999,real_income,-0.18183919386339603,-0.31355760959371726,none,absent,False,0.564639198866156,0,expansion,0.3589465587543332,0.14932993656582427,0.0,5,5,0,consumption|employment|production|real_income,5,1,0.25443762893478916,0.13115926117976232,0.4733723329019333,0.7167398979055805,0.27218909141861164,0.15210069903942447,9.467446658038666e-07,1.4187523269869414e-07,5.0,0,7.0,0,4.0,0,5.0,0,0.0,1,2025-08-01,2025-08-01,2025-08-01,2025-07-01,2025-08-01,2025-09-20,2025-09-13,persist17w
2025-11-07,0,2025-09-26,expansion,,withheld,-0.09038882139875201,-0.11467988601790462,1,2,1,3,0.5238349419076999,real_income,-0.18183919386339603,-0.31355760959371726,none,absent,False,0.564639198866156,0,expansion,0.3589465587543332,0.14932993656582427,0.0,6,6,0,consumption|employment|production|real_income,5,1,0.25443762893478916,0.13115926117976232,0.4733723329019333,0.7167398979055805,0.27218909141861164,0.15210069903942447,9.467446658038666e-07,1.4187523269869414e-07,5.0,0,7.0,0,4.0,0,5.0,0,0.0,1,2025-08-01,2025-08-01,2025-08-01,2025-07-01,2025-08-01,2025-09-20,2025-09-13,persist17w
2025-11-14,0,2025-09-26,expansion,,withheld,-0.09038882139875201,-0.11467988601790462,1,2,1,3,0.5238349419076999,real_income,-0.18183919386339603,-0.31355760959371726,none,absent,False,0.564639198866156,0,expansion,0.3589465587543332,0.14932993656582427,0.0,7,7,0,consumption|employment|production|real_income,5,1,0.25443762893478916,0.13115926117976232,0.4733723329019333,0.7167398979055805,0.27218909141861164,0.15210069903942447,9.467446658038666e-07,1.4187523269869414e-07,5.0,0,7.0,0,4.0,0,5.0,0,0.0,1,2025-08-01,2025-08-01,2025-08-01,2025-07-01,2025-08-01,2025-09-20,2025-09-13,persist17w
2025-11-21,0,2025-10-17,expansion,,withheld,-0.07568720267463125,-0.00719416536551275,1,2,1,3,0.5494131130655916,real_income,-0.07870778881414595,0.1398142644840848,none,absent,False,0.5663894741936765,0,expansion,0.2515286082583959,0.017140825218200425,0.0,5,5,0,consumption|employment|production|real_income,5,1,0.2544376289347892,0.131652650762569,0.4733723329019333,0.7173683409688444,0.2721890914186117,0.15097886677516795,9.467446658038668e-07,1.4149341860964706e-07,8.0,0,5.0,0,7.0,0,8.0,0,0.0,1,2025-09-01,2025-08-01,2025-08-01,2025-07-01,2025-08-01,2025-11-15,2025-11-08,persist17w
2025-11-28,0,2025-10-17,expansion,,withheld,-0.08894831613650056,-0.10730604722001406,1,2,0,3,0.5708534297187223,real_income,-0.07870778881414595,0.1398142644840848,none,absent,False,0.5750644252545551,0,expansion,0.29295388208840556,0.08121179231807085,0.0,6,6,0,consumption|employment|production|real_income,5,1,0.24096362316759212,0.11733164752175855,0.4819272463351842,0.7288663192955128,0.2771081666427309,0.15380189404095765,9.638544926703684e-07,1.39141770896966e-07,8.0,0,5.0,0,7.0,0,4.0,0,0.0,1,2025-09-01,2025-08-01,2025-08-01,2025-07-01,2025-09-01,2025-11-22,2025-11-15,persist17w
2025-12-05,0,2025-11-07,expansion,,withheld,-0.08866457772376345,-0.16322567067985377,1,3,0,3,0.5503759807882146,real_income,-0.10548682345320663,0.3603731899273407,none,absent,False,0.5432463485042915,0,expansion,0.314328496349593,0.12265581574987942,0.0,4,4,0,consumption|employment|production|real_income,5,1,0.2366861664509666,0.11447371550518692,0.4733723329019334,0.7143862455400138,0.2899405539024341,0.1711398970357223,9.467446658038665e-07,1.4191907702051024e-07,7.0,0,8.0,0,5.0,0,7.0,0,0.0,1,2025-09-01,2025-09-01,2025-09-01,2025-07-01,2025-09-01,2025-11-29,2025-11-22,persist17w
2025-12-12,0,2025-11-07,expansion,,withheld,-0.08866457772376345,-0.16322567067985377,1,3,0,3,0.5503759807882146,real_income,-0.10548682345320663,0.3603731899273407,none,absent,False,0.5432463485042915,0,expansion,0.314328496349593,0.12265581574987942,0.0,5,5,0,consumption|employment|production|real_income,5,1,0.2366861664509666,0.11447371550518692,0.4733723329019334,0.7143862455400138,0.2899405539024341,0.1711398970357223,9.467446658038665e-07,1.4191907702051024e-07,7.0,0,8.0,0,5.0,0,7.0,0,0.0,1,2025-09-01,2025-09-01,2025-09-01,2025-07-01,2025-09-01,2025-12-06,2025-11-29,persist17w
2025-12-19,0,2025-11-14,expansion,,withheld,-0.128979510485518,-0.2612067331488056,1,3,0,3,0.5086488174414757,real_income,-0.12388952699264268,0.2624913073779947,none,absent,False,0.5427624024266716,0,expansion,0.37376456770341104,0.20640295105287484,0.0,5,5,1,consumption|production|real_income,5,1,0.23668616645096666,0.1144183168840623,0.47337233290193326,0.7141719717505686,0.2899405539024342,0.17140956932389695,9.467446658038666e-07,1.420414721040238e-07,8.0,0,0.0,1,6.0,0,8.0,0,0.0,1,2025-11-01,2025-09-01,2025-09-01,2025-07-01,2025-09-01,2025-12-13,2025-12-06,persist17w
2025-12-26,0,2025-12-12,slowdown,expansion,preliminary,-0.1701493512184091,-0.4706582049139187,1,3,0,3,0.5768176954974973,real_income,-0.013414886949564202,0.2065268228646437,watch,preliminary,False,0.21692723878991382,2,slowdown,0.4763658411149079,0.383193384082785,0.5294117647058824,2,2,2,consumption|real_income,5,0,0.2179760682769822,0.0873027843696293,0.31678519585610593,0.3478848761277368,0.4652378434209459,0.5648121149176506,8.924459660282847e-07,2.2458498328656963e-07,3.0,0,4.0,0,10.0,0,8.0,0,0.0,1,2025-11-01,2025-09-01,2025-11-01,2025-09-01,2025-09-01,2025-12-20,2025-12-13,persist17w
2026-01-02,0,2025-12-12,slowdown,expansion,preliminary,-0.1701493512184091,-0.4706582049139187,1,3,0,3,0.5768176954974973,real_income,-0.013414886949564202,0.2065268228646437,watch,preliminary,False,0.21692723878991382,2,slowdown,0.4763658411149079,0.383193384082785,0.5294117647058824,3,3,2,consumption|real_income,5,0,0.2179760682769822,0.0873027843696293,0.31678519585610593,0.3478848761277368,0.4652378434209459,0.5648121149176506,8.924459660282847e-07,2.2458498328656963e-07,3.0,0,4.0,0,10.0,0,8.0,0,0.0,1,2025-11-01,2025-09-01,2025-11-01,2025-09-01,2025-09-01,2025-12-27,2025-12-20,persist17w
2026-01-09,0,2025-12-12,expansion,expansion,preliminary,-0.1830100190499379,-0.3707302642294567,1,3,0,3,0.5617585263062165,real_income,-0.013414886949564202,0.2065268228646437,none,absent,False,0.09136917227622038,0,expansion,0.4440797690837522,0.30775487058031525,0.0,4,4,2,consumption|real_income,5,0,0.2285712195920278,0.0826350330625914,0.4914281221228598,0.5043669364629438,0.2799997440002341,0.41299776418672346,9.142848783681113e-07,2.662877411175262e-07,3.0,0,0.0,1,10.0,0,8.0,0,0.0,1,2025-12-01,2025-09-01,2025-11-01,2025-09-01,2025-09-01,2026-01-03,2025-12-27,persist17w
2026-01-16,0,2025-12-12,expansion,,withheld,-0.22658197929996843,-0.2315628765019341,1,3,0,3,0.4759052821101902,real_income,-0.013414886949564202,0.2065268228646437,none,absent,False,0.5537937628277166,0,expansion,0.41095837499923765,0.20469680784615102,0.0,5,5,3,real_income,5,1,0.2285712195920278,0.10311350151039304,0.4914281221228598,0.7253400625836193,0.2799997440002341,0.1715462997559026,9.142848783681113e-07,1.3615008521166025e-07,3.0,0,0.0,1,10.0,0,3.0,0,0.0,1,2025-12-01,2025-09-01,2025-12-01,2025-09-01,2025-11-01,2026-01-10,2026-01-03,persist17w
